review,label
整体 感觉 不错 服务 洗手间 锦江 差,1
比较满意 房间 干净 卫生间 水龙头 漏水 现象 遗憾 前台 接待 有个 女 样子 态度 那天 客人 缘故,1
房间 位置 不错 还会 入住,1
去年 经验 酒店 得知 相比 豪华 商务 间 标准间 安静 携程 更改 订单 携程 很快 情况 酒店 想象 中要 宽敞 干净 服务 人员素质 不错 标间 一大 床 一小 床 空调 大金 效果 不错 噪音 房间 里 宽带 免费 连接 P 值得一提的是 房间 跳窗 房间 隔音 还好 走廊 来往 人声 吵 凌晨 点 睡 影响 旁边 有景江 大厨 评价 交通 退 房前 电话 的士 不便 块钱 能住 成,1
整体 干净 喜欢 床单 被褥 干净 灯光 豪华 单人间 感觉 特别 值得 店 感觉 住 缘故 民生路 店 没什么 感觉,1
地理位置 不错 房间 中央大街 隔音 玻璃 不错 街上 声音 房间 里 听 不到 提高 卫生间 里 卫生纸 质量 实在 太 差 卫生纸 快没了 补充 早饭 不错 橙汁 冲泡 估计 果珍 果汁 品种 算,1
房间 布置 别致 松花江 索菲亚 教堂 值得 推荐,1
位置 确实 不错 房价 太贵 一点 竞争力 房间 隔音 确实 不太好 外面 说话声 听得 房间 设施 陈旧 干净 一点 不错 便宜,1
古朴 俄罗斯 风格 坐落 市中心 秋林 靠近 松花江 环境优美,1
酒店 中央大街 松花江 索菲亚 教堂 步行 冲着 一点 酒店 性价比 高 房间 装修 舒适 玩 市中心 不错 选择,1
谢谢 携程 刚刚 离开 江西 庐山 回家 日前 单位 工作 繁重 几件 要事 庐山 休闲 写点 东西 拟定 一步 公司 发展 战略 受 九江 朋友 推荐 月 日 携程 订 电力 宾馆 贵宾楼 晚上 写 纲要 上网 查 东西 免费 电脑 上网 庐山 住 几次 硬件 条件 各有千秋 宾馆 软件 服务 饭店 亲情 化 服务 体现 自驾车 庐山 沿途 导游 地方 住 宾馆 拿回扣 预订 宾馆 电话 电力 宾馆 宾馆 北山 园 门口 接 开车 较慢 路上 堵车 约定 时间 晚 分钟 等候 一到 宾馆 服务员 笑脸 感觉 家 环境优美 安静 房间 卫生 干净 值得一提的是 宾馆 餐饮 上乘 日常 想象 宾馆 饭菜 截然不同 月 日 晚上 安排 一桌 饭 宴请 九江 几个 赶上来 聚会 朋友 结账 时 发现 价格 适中 庐山 朋友 外面 餐馆 饭菜 卫生 便宜 一桌 满满的 鱼 九江 风味 土菜 朋友 食欲 犹 浓 干掉 瓶 四特酒 感受 最深 服务 宾馆 李副理 自始至终 中 问寒问暖 关心 需求 家 感觉 油然而生 月 日 晚上 酒 喝 太 材料 写成 住 家里 没什么 区别 第二天 又续 住 一晚 电力部门 思想 服务 不佳 庐山 疗养院 感觉 却是 别有洞天,1
房间 设施 特别 环境 安静 舒适 服务态度 唯一 不好 正街 远约 KM,1
旧楼 房间内 设备 较差 淋浴室 门 坏 没修 浴室 很湿,1
房间 感觉 谈不上 差 是因为 离开 目的地 选,1
酒店 几近 换主 不错 价格 太 实惠,1
订 标房 酒店 免费 升到 套房 老旧 卫生间 行 早餐 味道 很棒 兰州 拉面,1
度假 不错 不太 适合 商务 晚一点 吃饭 地方 早餐 品种 少 难受 晚上 蚊子,1
有车族 免费 停车 环境 绿化 别墅 东方 绿舟 客房 设施 算 家具 蓝 花布 点缀 备有 睡衣 免费 小瓶 水 供应 淋浴 热水器 旁写 每人 小时 差 至少 月初 季节 早餐 丰盛 比较满意 餐厅 晚餐 较贵 懒得 跑 远路 寻找 建议 租 自行车 公园 实在 太大 免费 小时 遗憾 体育馆 游泳馆 关着 不知 原因 安排 入住 房间 朝向 差 看不到 景观,1
太 挑剔 绿舟 别墅 比较满意 只不过 玩 太累 享受 早餐 赠送 饮料 补充 点评 年月日 忘 一点 从绿舟 门口 走进 远 步行 分钟 天 热 建议 自驾,1
住 西藏 大厦 出差 饭店 熟悉 物美 卖场 首场 机场,1
住 一级 级别 酒店 感觉 最舒服 大厅 外部 华丽 房间 干净 舒适 服务 下次 住 酒店,1
去年 月底 入住 牡丹江 住 夏威夷 搬到 金鼎 早晨 回 北京 时 酒店 楼下 机场 巴士 始发站 住 夏威夷 提早 半个 小时 结帐 走 金鼎 酒店 房间 感觉 住 床间 浴缸 淋浴 房间 大小 卫生 隔音 设施 还好 地理位置 不错,1
总体 感觉 算 不错 环境 算 下次 机会 还来,1
月 号 牡丹江 当晚 金鼎 前台 问价 门市价 携程 元含 早楼 高级 标间 金鼎 确实 不错 门童 前台 餐厅 客房 服务 亲切 周到 不愧 牡佳 地区 星级 酒店 火车站 很近 吵 走 分钟 路 出门 右转 商业街 分钟 不到 房间 宽敞 自助 早餐 品种 质量 都行 要说 欠缺 地方 卫生间 顶部 墙面 霉斑 水迹 离星 装潢 标准差 下次 机会 还会 住 她家 性价比 高,1
不错 酒店 去过 夏威夷 感觉 星 前台 女孩 热情 冷淡 接待 住 双人 房间 床 很大 房间 宽敞 瓶 免费 矿泉水 保险箱 冰箱 电视 寸 免费 上网 电视 上网 星空 电影 凤凰卫视 频道 BBCCNN 早餐 算 爱 吃 东西 电视 上网 无线 小键盘 有意思 房型 无烟 层 女性 层 A型 标准间 标准间 携程 提供 少 房型 本来 要订 天 房子 订天 入住 再续 住 麻烦 我订 发现 金鼎 夏威夷 携程 显示 酒店 前台 问 空房 住 这是 会事 金鼎 餐厅 饭菜 夏威夷 吃 老美说 夏威夷 太 难吃 金鼎 好些 交通 距离 步行街 很近 吵 夏威夷 步行街 太近 吵 闹 携程 订房 意见 入住 时间 长 酒店 那方 不让 订 只能 先 入住 再续 住 不太 牡丹江 酒店 远东 夏威夷 对面 携程 订金 鼎 对面 斜对面 开个 酒店 装修 星 点评 完毕 谢谢 收 看不到 支持 请 见谅,1
随便 报 一家 酒店 合作 单位 价格 携程 低 携程 作作 工作,1
尼斯 住 天 价格 贵 服务 细腻 早餐 感觉 不错,1
房间 闹市区 出行 衣柜 装修 古香古色 休闲 感觉 轻松,1
位置 市中心 价格合理 房间 整体 前台 服务 慢 整体 这家 酒店 满意 下次 住,1
酒店 地理位置 优越 适合 办公 人事 入住 服务 到位 下次,1
住 回 豪华 双床 房 感觉 房间 比标间 压抑 床 舒服 电视 太小 农村 朋友家 估计 电视 卫生间 太 简陋 酒店 整体 定位 匹配 衣柜 里 缺少 浴袍 总 提供 两套 住 便宜 酒店 提供,1
总体 感觉 不错 携程 价格优势 前台 价只 差 三块 钱 酒店 早餐 品种 质量 难符 四星 之名,1
住 房间 隔音 不好 设计 缺陷 万州 一家 四星 国际 酒店 好像 携程 协议,1
国庆节 住 感觉 不错 房间 较大 干净 小池 有鱼 早餐 喂喂 鱼 院子 出门 很近 走 海华 广场,1
四月 间 两次 入住 盐阜 宾馆 三号 楼 感觉 行 位置 房间内 设施 行 送餐 菜单 点 餐 价格 味道 不错 空调 好像 调温,1
床特硬 被子 感觉 潮看 网站 赣州 一家 星 酒店 选 硬件 设施 大城市 星 酒店,1
只能 赣州 高档 四星 酒店 感觉 四星 配备 进口货 整体 城市 四星 相比 星 整理 ok 早餐 多点 花样 更好,1
性价比 高 房间 设施 整体 感觉 服务 地段 挑剔 卧室 虽小 不失 温馨 值得 入住 行李 员 殷勤 程度 星 宾馆 反馈 年月日 尊敬 客人 您好 感谢您 对本 酒店 提出 中肯 意见 酒店 十分重视 遗忘 房间 里 充电器 酒店 当天 托付 快递 公司 递给 真诚 感谢您 提出 宝贵意见 欢迎您 入住 酒店 谢谢,1
房间 太小 早餐 简单 豪华 套房 性价比 相差 太远 地段 不错 逛街 服务 掉 充电器 房间 总台 寄过来 到付,1
机场 算是 酒店 规模 不错 服务 不错 酒店 餐厅 不错 最赞 大床 房 很棒,1
ExcellentlocationNexttoCiticSquareandoppositetoPlazaTheLinemetrostationiswithinaminstrollTheroomisslightlysmallerthanexpectedIvestayedattheRegaliasservicedapartmentinSuzhouonceforalowerpriceandmuchbiggerroomTheresevennokitcenwareintheminikitchenReckonitllbekindainconvenientforlongtermguestsAnywayitsnotabigdealtomeasIdontbothercookingChoicesatbreakfastarelimitedServiceisprettygoodthough 宾馆 反馈 年月日 ThankyouforreplyingtoCtripsfeedbackweappreciateallfeedbackasitmakesusawareofwhatourcustomersneedsandexpectationsareShouldyourequireanykitchenutensilsorequipmentpleasecallHousekeepingandwewilldoourutmosttomeetyourneedsThankyouagainforyourfeedbackandwehopetoseeyoubacksoonatCentralViewSuites,1
酒店 整体 不错 豪华 套房 整体 感觉 客厅 稍 大了些 卧房,1
第二次 住 四天 第一次 感觉 第一个 晚上 进 房间 被单 脏 浴袍 坏 台灯 总体 补充 点评 年月日 酒店 回复 免费 水果 提供 住 一共 五个 晚上 投诉 送 两个 苹果 两个 橙 之外 果盆 我付 消费 够买 一箱 地理位置 不错 正好 逛恒 陇 中信,1
房间 不错 交通 入住,1
酒店 位置 出行 打车 不错 公寓式 酒店 特别 行政 楼边 吃 早餐 即可 房退 不用 上上下下 下次 还会 入住,1
酒店 地理位置 不错 南京 西路 口离 地铁 很近 晚上 逛 中信 泰富 恒隆 广场 名牌 店 房价 算 实惠 硬件 服务 行政 楼层 宽带 设施 全免费 健身房 很漂亮 房间 舒适 外面 风景 景色 确实 不错 早餐 中西 自助餐 品种 餐费 含 房费 内蛮 划算 下次 出差 还会 选择 酒店,1
订房间 不含 早 服务 还好 落 房间 两个 充电器 找回 整体 感觉 还好,1
芭洲 会展中心 就定 酒店 感觉 设施 新 服务 周到 唯一 遗憾 早餐 有个 烤面包机 面包 机器 传动带 烤 掉 桌面上 酒店 放置 一张 纸垫 总 太 妥当 改进 更好,1
喜欢 这家 酒店 天 河北 办事 住 太 早餐 不错,1
看过 家 酒店 评价 选了 嘉逸 总体 感觉 满意,1
去过 大连 选择 住 博览 总体 感觉 住 日本 讨厌 日本 习惯 住 酒店 在意 卫生 卫生间 卫生 卫生条件 满意 服务 不好 服务 人员 态度 热情 友好 很快 解决 房间 打扫 住 房间 视野 大连 美丽 夜景 下次 大连 住 这家 不错 不错 补充 点评 年月日 值得一提的是 酒店 地理位置 不错 各大 景点 购物 区 直达 公交车,1
这家 酒店 感觉 达 不到 五星 四星 水平 客房 勉强 早餐 做 不好 品种 少 同事 住 吃 几口 走,1
房间 一如既往 宽敞明亮 舒适 广州市 中心 大面积 客房 唯一 前台 CHECKIN 慢,1
酒店 不错 CHECKIN 太慢 下次 订,1
酒店 服务 房间 里 停 安静 唯一 空调 系统 噪音 太,1
前台 办理 入住 手续 时 人员 速度 特别 慢 早餐 时 排队 两个 感觉 好差 电梯 按键 不灵敏 房间 马桶 水 关闭 浪费 房间 吹头发 吹风机 设施 新 房间 干净 餐厅 东西 算 味道 过得去 这是 地方,1
酒店 没得说 每次 CHECKIN 至少 分钟 告知 清理 酒店 位置 客人 出入 关系 会订 这家 酒店,1
满意 服务 超出 预料 男友 住 评价 服务 可比 香格里拉 哈哈哈 房间 整洁 茶叶 放 四种 口味 贴心 细心 回来 济南 首选,1
一个月 第二次 入住 满意 放 设施 服务 价格 贵 服务 价格 贵 一点 值 服务 真的 服务员 真诚 热情 提点 意见 服务 专业,1
住 字 服务 环境 服务 人性化 房间 小些 足够 一点儿 遗憾 免费 矿泉水 早餐 不错 丰盛 小笼 南方 早茶 星级 早餐 携程 价格 稍差 我以 公司 协议价 住 便宜 总的讲 下次 住 推荐 同事 住,1
第二次 入住 服务 一如既往 这家 酒店 带来 惊喜 笔记本 点 解决不了 正 着急 想到 酒店 抱 试试 态度 询问 前台 令人 惊讶 酒店 工程部 人员 服务 速度 真 效率 高 几分钟 解决 帮 大忙 真的 感谢 济南 天气 不算 感冒 咳嗽 点药 放在 床头 早上 发现 药 本来 想 晚上 回来 买点 下午 回来 桌上 客房 服务员 留下 字条 床头 咳嗽 糖浆 鼻子 酸酸的 出门在外 关心 入住 这家 酒店 回到 家 温馨 心情 放松,1
携程 评分 不错 选择 这家 酒店 月 日 入住 电脑 商务 房 服务 体贴 周到 电脑 网络传真 打印机 一应俱全 工作 带来 便利 楼下 大厅 客户 热情 提供 茶水 早餐 不错 下次 选择 这家 酒店,1
入住 感想 找 不到 星级宾馆 感觉 总体水平 只能 算 星级 房价 中州 皇冠 便宜 硬件 软件 远 不及 中州 皇冠,1
月 日 入住 这家 酒店 服务 确实 前台 带领 客人 房间 介绍 房间 设施 得知 自带 电脑 网线 房间内 电脑 拆下 放在 桌旁 待用 晚上 六点 后会 送 果盘 礼物 那天 香蕉 西红柿 两个 毛绒 公仔 房间 相 济南 同价位 酒店 显得 新 干净 位置 推荐,1
网上 点评 入住 服务 酒店 贴心 服务 工作人员 彬彬 有理 房间 服务 响应 很快 礼物 送 水果 送 不错 办 入住 手续 时送 咖啡 每人 喝 象 浪费 问 客人,1
酒店 位置 确实 紧临 泉城 广场 银座 购物中心 隔街 服务 名不虚传 接待 等候 毛巾 茶水 服务 房间 水果 礼品 一点 不快 收取 服务费 携程 交待 加床 收 携程,1
第二次 入住 酒店 服务 一如既往 地好 入住 一杯 香浓 咖啡 奉上 冬天 姜茶 喝 夏天 酸梅 糖 前台 借用 电熨斗 熨 衣板 人到 六楼 服务员 送到 房门口 开夜 床 送 果盘 上次 入住 送 毛绒玩具 发现 问 服务员 解释 送 公仔 送 巧克力 当天 送 巧克力 只住 就试 问 服务员 换 没想到 服务员 两个 巧克力 照样 留给 温馨,1
位置 机场 很近 安静 房间 温泉 泡澡 不错 温水 泳池 建议 带上 泳衣 早餐 品种 服务周到 郑州 算好 酒店,1
这家 店 不错 环境 吵闹 设备 坏 维护 洗澡 差点 懂 感冒 洗 浴室 窗户 把手 坏 冷风 直灌 早餐 行,1
月 中旬 住 主楼 商务 间 早餐 马马虎虎,1
酒店 感觉 温欣 服务员 礼貌 房间内 舒适度 不错 离开 李公递 下次 苏州 还会 选择 酒店,1
适合 一大家子 外出 居住 有车 公寓 条件 确实 令人满意,1
房间 算 干净 洗澡 卫生间 洗 一间 房间 煤气 淋浴器 关系 厨房 里 厨具 说心里话 洁癖 吃 东西 当心 点好 微波炉 不错 锅具 实在 总体 朋友 象过 集体生活 热闹,1
总体 感觉 性价比 高 适合 拖家带口 出游 居住 房间 干净 服务员 热情 游泳池 不错 小孩子 玩得 开心 住 套房 有个 卫生间 门 锁 派 门口 站岗 搞笑,1
房间 宽畅 服务 喜欢 住 酒店式 公寓 李公堤 金鸡湖 开车 分钟 室内 游泳池 水温 挺高 适合 小孩子 玩 金鸡湖 很漂亮 周边 餐厅 酒吧 OUTLETS 中午 晚上 选择 靠窗 望湖 座位 用餐 心情 放松 愉快,1
五星 房间 网络 服务 人员 业务 能力 强 很快 搞定,1
住 过些 公寓 酒店 这家 算是 意义 房间内 设施 很齐 厨房 洗衣机 虚设 装修 标准 不低 年 开业 不显 陈旧 一家 六口 住 行政 套房 满意 泳池 特色 老人 小孩 喜欢,1
一房 一大 床 一房 安排 有人 床,1
客厅 很大 房间 面积 订 一套 三房二厅 一套 二房 二厅 入住 二房 二厅 房间 二套 一模一样 房间 一套 锁 一间 客厅 主卧外 另二间 电视 空调 独立 很响 晚上 只能 关 入睡 房间 设施 住 西安 馨乐庭 公寓 酒店 二个 地方 发觉 相差 人性化 细节 处 馨乐庭 做得好 室内 电器设备 馨乐庭 一本 祥细 参照 介绍 乔丽晶要 试验 客人 酒店 客人 小心 弄坏了 损失,1
酒店 名称 外面 挂牌 头 告诉 出租 海天 酒店 门派 找 东胜 大厦 环境 设施 早餐 服务 一流 房间 有个 长 走廊 杜绝 早上 门口 声响 影响 美梦 房间 两面 落地窗 视野 好大床 超级 赞太 舒服 商业 方法 下次 住,1
东营 酒店 不错 空调 关掉 房间 冷 原因 东营 城市 环境 完美,1
服务 细节 一年 半前 提高 济南 舜 赠送 毛绒玩具 晚上 赠送 一份 水果 早餐 内容 略显 新悦 差 价格比 新悦 贵元 算 物有所值,1
来到 东胜 海天 酒店 第一次 感觉 温馨 舒适 不错,1
第一次 东营 第一次 入住 东胜 海天 整体 感觉 不错 气派 大堂 服务 早餐 不错 值得 推荐 下次 出差 打算 住 补充 点评 年月日 补充 住 高级 单人间 面积 很大 长长的 走廊 有点像 套房 感觉 强烈推荐,1
硬件 设施 不错 赠送 水果 早餐 隔音 效果 差 晚上 听见 隔壁 谈话 声及 嘿咻声,1
酒店 处 位置 东营 商店 少 服务 不错,1
酒店 环境 一点点 偏 交通 便利 达车 关键 不好 酒店 想 办法 解决,1
性价比 星级 酒店 公司 协议价 携程 便宜,1
影响 最深 自助餐 丰盛 虾 蟹 购买 价格 公道,1
酒店 东营 高档 服务 人员 训练有素 服务 意识 酒店 新 房间 干净 零点 厅 饭菜 不错 贵 早餐 丰盛 自助餐 不错 下次 东营 试试 推荐 入住,1
房间 中州 皇冠 服务 早餐 太 次 品种 太 少 房间 装修 细节性 有待 改进 门框 木质 装饰 实在 不像 星级,1
订 豪华 大床 房到 豪华 房 免费 升级 行政 大床 房 过程 中 服务 态度 还好 手续 繁复 行政 房 到层 checkin 行政 房 上网 free 房间 上网 小时 免费 升级 行政 房 上网 付费 住 豪华 双人房 感觉 行政 大床 房 太 差别 房间 大小 装修 这家 宾馆 最舒服 一点 浴室 宾馆 总体 住 这家 宾馆 两次 装修 房间 大小 包括 浴室 在内 上海 星级宾馆 里 算 不错,1
房间 算 不错 窗户 设计 不错 视野 宽阔 住 高层 之上 远眺 上海 夜景 宽带 费 太贵 小时,1
当天 飞机 晚点 凌晨 实在 心情 欣赏 在意 酒店 景观 服务 迷迷糊糊 进 房间 洗 澡 睡 次日 时间 好好 体会 身处 地方 酒店 服务 不错 交通 便利 总体 感觉 OK,1
房间 舒服 酒店 地理位置 宽带 收费 太贵,1
酒店设施 不算 新 服务 周到 性价比 不错 老外 选择 这家 宾馆,1
吵 晚上 吵 睡不着 觉 酒店 环境 还算 新,1
酒店 临江 购物 饭馆 房间 建议 选择 双床 单间 很小 电脑 实在 时代 空调 声音 吵 服务 不错,1
地理位置 算 酒店 房间 旧 影响 房间 隔音 差 旁边 进出 房间 说话 听 影响 睡觉,1
清明 长假 和晓起 农家 标间 价格 设施 竞争力 不远处 锦江 之星 事先 选择 锦江 酒店 陈旧 感觉 三星 标准 早餐 惨不忍睹,1
酒店 位置 不错 闹中取静 酒店 服务员 素质 高能 快速 解决 顾客 疑问 难题 主动 热情 耐心 房间 布局 住 圆床 房间 房间 紫色 调 非常适合 女士 住 书桌 洗手间 绕床 一周 总体 满意 位置 服务 补充 点评 年月日 Sorry 请 管理员 帮忙 评论 转 南昌 米兰 假日酒店,1
酒店 地理位置 不错 硬件 设施 稍次 总体,1
宾馆 气派 唯一 美中不足 几天 宾馆 打到 车,1
这是 一家 市政府 指定 招待所 分 好几个 区域 住 贵宾楼 宾馆 中 区域 实在话 宾馆 服务员 素质 不错 微笑服务 见了面 打招呼 早餐 质量 失望 东营 想 东城 办事 这是 首选 西城 海天 虽好 东城 二十几 公里,1
整体 不错 性价比 高 特色 房间 周围环境 服务 只能 标准 俩 字 形容 自助餐 不值,1
特别 喜欢 游泳池 健身 地方 交通 离琶洲 展馆 近离 天河城 早餐 挺不错 酒店 东西 吃 做 评论 总体 感觉 满意 下次 出差 还会 住,1
一家 三口 开元 回来 挺不错 度假 酒店 酒店 里 员工 包括 清洁工 阿姨 礼貌 打招呼 感觉 特 亲切 酒店 服务 亚龙湾 希尔顿 有点像 规模 点 上海 周边地区 一家 不错 度假 酒店 中餐厅 不错 性价比 高 五星 餐厅 房间 设施 特别 电视机 装 电视 柜子 老土 换成 寸 液晶 电视机 简洁 电视柜 总的来讲 挺不错 机会 还会,1
住 湖 景房 房间 卫生间 蛮大 阳台 不错 风景 美 服务 热情 见面 笑脸相迎 酒店 夏天 度假 地方 房价 贵 点 一夜 下次 还会 住,1
携程 上定 豪华 大床 房 区楼 房间 可惜 层 视野 开阔 还好 湖 景色 美 服务 服务员 主动 问好 打电话 风油精 很快 送到 中餐厅 太小 吵 跑 点菜 鱼头汤 味道 不错 花园 风景 漂亮 游泳池 很晚 有人 游泳 可惜 时间 室内 游 游 网上 介绍 烧烤 打电话 询问 晕 满意 男朋友 回国 三次 旅游 三次 满意 特别 孔雀 兴奋不已 拍 照片 下次 想来,1
下午 点半到 入住 手续 很快 办好 湖 景房 房间 湖景 院子 大堂 山上 室外 游泳池 不错 外面 湖 晚上 酒店 中餐厅 吃饭 点 著名 千岛湖 鱼头汤 五星级 宾馆 贵 洗澡水 早餐 五星 里 一般化 酒店 标准 国际 话 努力 细节 象 会务 国内 烟草 国有银行 房地产 乱哄哄 层次 不高 国际 著名 酒店 管理 价位 千岛湖 酒店,1
听 朋友 介绍 开元 渡假村 感觉 真的 不错 酒店 干净 服务 下次 会多住 几天 意外 插曲 晚上 阳台 打牌 开着 门 晚上 睡觉 知名 小虫子 蚊子 围攻 牺牲 早上 醒来 发现 酒店 告示牌 晚上 开门 想 是因为 绿化 太好了 缘故,1
酒店 不错 酒店 位置 特别 是从 湖 景房 风景 美 海景 单调 海水 潮涨潮落 声音 感觉 吵 湖景 安静 湖中 点点 岛屿 景色 不错 服务 主动 热情 房间 宽敞 坐在 浴缸 里 洗澡时 景色 感觉 很棒 房费 便宜 外 其他费用 不贵 星级 便宜 说点 个人感觉 房间 装潢 风格 稍 显点 土气 多呆些 习惯 餐饮 水准 中餐 杭帮菜 菜式 口味 马路上 饭店 相比 没多大 西餐 本土化 西餐 菜单 口味 有待 改善 度假 酒店 里 多些 小食 简餐 特饮 这方面 缺乏 提高 下次 休假 还会 选择 住 这家 酒店,1
酒店 服务 酒店 做 卫生 阿姨 礼貌 小朋友 打招呼 酒店 感受 非常适合 居家 度假 入住 中餐厅 特色 乾隆 一品 鱼头 特色 半个 鱼头 斤 再加 两个 小菜 一家 三口 吃 很饱 室外 游泳池 免费 享受 可惜 白天 晚上 感受 相比之下 千岛湖 旅游 项目 倒 逊色 酒店 好好 享受,1
宁夏 唯一 住 酒店 每次 住,1
不错 度假 酒店 强烈推荐 真 希望 能多住 几天 房价 贵,1
不算 等候 时间 CHECKIN 速度 算快 旺季 至少 分钟 吸着 手烟 房间 不错 反正 感觉 挺舒服 宽带 迅雷 下载 MBS 呆 掉 送 报纸 水果 VIEW 特别 湖 景房 不用 坐 鸟船 看湖 天 房间 里 看腻 软 服务 不行 特别 餐厅 服务员 星 饭店 水准 送餐 菜 口味 只能 服务费 早餐 品种 口味 算 糟糕 原料 水果 淡而无味 红薯 淡而无味 佩服 采购部 弄 价廉 物差 东西,1
月 日 入住 区三楼 豪华 房间 景观 不错 湖景 房间 设施 期待值 高 卫生间 倒 奇大 意外 床 太软 不太 走道 里 制冰机 不错 度假 酒店 风格 酒店 外景 类似 三亚 喜来登 风格 室内外 游泳池 不错 干净 早餐 不错 品种 多点 更好 第二天 换 天清岛 入住 感觉 开元 比天 清岛 强太多 相比之下 五星 天清岛 只能 算 三星,1
房间 空间 还好 宽敞 朝南面 马路 吵 房间 隔音 效果 只能 硬件 设施 特别 卫生间 感觉 欠 档次 地上 淋浴房 渗 露出 水来 毛巾 浴斤 旧 建议 更换 大厅 餐厅 服务员 态度 印象 深刻 入住 电视机 搞 随便 走廊 服务员 帮 弄 服务员 热情 帮 调好 频道 服务员 始终 脸上 挂满 笑容 满意 退房 大厅 前台 收 钱 网上 预定 价格 付 网上 价格 付 算 本想 投诉 没多收 钱 结论 价格 服务 知足 不错 下次 住,1
房间 酒店设施 时间 长 陈旧 服务态度 尚可 价格 算 早餐 更好,1
环境 感觉 不错 别墅式 房子 游泳池 健身房 私人 承包 免费 接受 冲着 游泳池 免费 不太值 床 短 米 床 米 躺 床上 脚 会露 床外 怀念 索菲特 大床 舒服 是因为 喜欢 枕 一点点 枕头 老公 身高 却说 正好 反正 高个子 喜欢 平躺 朋友 好好 想 住 幽静 干净 装修 挺舒服 服务员 客气 早餐 吃 上班 早 周末 爱 睡懒觉 总得来说 绣花枕头 游泳池 收费 宽带 收费 不值 价 老公 图个 游泳 住 补充 点评 年月日 装修 装修 风格 舒服 交通 大门 走到 号线 分钟,1
酒店 环境 不错 餐厅 价格 合适 非常适合 度假 希望 宽带 免费,1
周边 交通 房价 偏高 宾馆 提供 游泳 健身 个体承包 大厅 气派 感觉 整体 四星级 搭配 不上,1
酒店 环境 交通 算 房价 含 早餐 不太尽 人意 第三次 入住 感觉 酒店 皇帝 女儿 感觉 游泳 健身 餐饮 好像 单独 承包 游泳 健身 单独 买票 滑稽 房价 服务 水准 匹配 补充 点评 年月日 宽带 收费 算 高,1
网友 硬件 设施 不错 服务 太 差 只能 招待所 水平 前台 小姐 听不懂 chickin 想法 信用卡 国际 卡 visa master 标志,1
房间 设施 装修 不错 环境 优雅 接待 结帐 服务 不错 够星,1
房间 冲着 三人间 才定 感觉 性价比 高 房间 采用 复合地板 可惜 冰箱 中央空调 稍微 吵 床单 家具 倒 干净 感觉 差 洗澡水 总 洗 干净 几次 热水 冷水 洗手 烫 环境 三星 酒店 开业 时间 太久 感觉 旧 算 干净 三人间 靠近 马路 吵 关上 窗户 太 服务 入住 离店 前台 接触 感觉 不太像 接待员 亲和力 只能 算是 有问必答 房间 服务员 接触 态度 倒 还好 可惜 住 三天 换 床品 交通 火车站 很近 打车 起步 费元 酒店 路 公交车 墟沟 连岛 转车 专线车 火车站 花果山 公交车 打车 起步价 陇海路 步行街 没什么 好玩 走路 十分钟 有个 苍梧 绿园 公园 吃过饭 溜达 溜达 餐饮 赠送 自助 早餐 丰盛 味道 算 不错 吃 很饱 小孩子 四岁 米 收费 二楼 餐厅 包间 环境 不错 吃 两次 晚餐 川菜 味道 分量 很足 价格便宜 一大 盆 鱼头 豆腐汤 好多 鱼头 味道 鲜美 推荐 海鲜 价格 外面 市区 新浦区 办事 住 太 挑剔 倒 三人间 价格 核算 旅游 墟沟 找 酒店 住 景点 热闹 餐馆,1
还行 早餐 不错 超出 预期 三星 连云港 住 新区 新区 一家 班长 饭店 不错 部队 人开 送 小菜 送 水果 送 一道 豆腐 包 不错,1
房间 挺大 卫生 还行 洗澡水 早晨 凉,1
房间 状况 不错 较大 卫生 服务 人员 服务水平 进一步提高 下次 还会 选择,1
鹅岭 公园 很大 优势 算是 闹中取静 豪生 管理 显得 员工 培训 一般般 亟待 改进,1
酒店 旧 房间 贵在 干净 地点 市中心 中山 广场 边上 早餐 令人满意 房间 洗澡水 很大 好像 水力 按摩 舒服 房间 里 满意 小型 桶装水 不像 酒店 烧来 喝 酒店 印象 最深 门外 一位 络腮胡子 小伙子 客人 热情 问 细致 满意 答复 两点 我订 两晚 房间 第二天 中午 回来 钥匙 开门 费 很大 工夫 打电话 问 下楼 前台 办手续 房间 工作失误 洗手间 马桶 很怪 前端 浅 坐 大便 小便 处 垂下来 碰到 马桶 前端 底部 赶紧 冲洗 下部 大便 只敢 蹲,1
宁夏 酒店 算 酒店,1
酒店 不错 住 同等 价格 下次 还会 入住,1
环境 不错 安静 房间 OK 交通,1
月 日 入住 酒店 建议 意见 仅供参考 建议 入住 面山 房间 类型 房间 紧张 预定 时 提前 告知 酒店 闹中取静 市中心区 交通 便利 三楼 自助餐厅 环境 不错 享用 中 西式 自助 午餐 适意 房间内 阳台 感觉 很棒,1
位于 鹅岭 公园 市中心 酒店 安静 重庆 山路 汽车 起步 上坡 噪音 很大 公园 装修 不错 房间 美国 豪生 集团 管理 酒店 服务 满意 值得一提的是 楼早 餐厅 外面 一半 开放 公园 一门 之隔 喜欢 接近 自然 朋友 喜欢 种类 环境 一流 住 天 结婚 生日 宴会 冲着 遗憾 空调 不太足 喜欢 低温 需 客人 足够 花洒 太 花哨 点有 两层 出水 也许 管道 太 长 调节 水温 敏感 水流 长时间 变化 交通 方不 大坪 做 轻轨 朝天门 不贵 块钱 值得 推荐,1
四星 标准 交通 略嫌 本来 做 更好,1
